Customer_ID,Age,Age_Group,Gender,Subscription_Length,Payment_Method,Support_Tickets_Raised,Satisfaction_Score,Discount_Offered,Last_Activity,Monthly_Spend,Churned
CUST002714,69.0,65-74,Laki-laki,50,PayPal,4,5.0,335279.43,98,924461.42,False
CUST002715,31.0,25-34,Perempuan,16,Credit Card,4,10.0,227113.9,281,886047.5,False
CUST002716,26.0,25-34,Perempuan,33,Credit Card,6,7.0,84746.51,80,741321.35,True
CUST002717,32.0,25-34,Laki-laki,2,Credit Card,1,10.0,320116.04,288,890765.0,False
CUST002718,,,Perempuan,14,Debit Card,4,4.0,143546.77,335,597269.13,True
CUST002719,52.0,45-54,Perempuan,46,Debit Card,4,6.0,258283.1,234,849992.32,False
CUST002720,19.0,15-24,Perempuan,1,PayPal,1,2.0,214477.75,334,509826.91,True
CUST002721,44.0,35-44,Laki-laki,26,PayPal,1,,166460.34,169,721777.42,False
CUST002722,19.0,15-24,Laki-laki,58,PayPal,3,5.0,155677.48,79,866503.57,False
CUST002723,52.0,45-54,Laki-laki,25,Debit Card,7,9.0,318936.66,71,839546.43,True
CUST002724,35.0,35-44,Perempuan,16,Debit Card,7,9.0,314724.61,263,831964.73,True
CUST002725,31.0,25-34,Laki-laki,15,Credit Card,1,8.0,213972.3,200,842242.14,False
CUST002726,37.0,35-44,Perempuan,26,Debit Card,2,4.0,149612.13,211,664156.54,False
CUST002727,35.0,35-44,Laki-laki,47,Credit Card,3,6.0,110187.31,18,795741.08,False
CUST002728,27.0,25-34,Perempuan,44,Credit Card,2,7.0,123834.36,273,883014.82,False
CUST002729,42.0,35-44,Laki-laki,16,Debit Card,4,1.0,216162.57,210,484386.11,True
CUST002730,19.0,15-24,Laki-laki,14,Credit Card,3,1.0,162079.8,117,472929.33,True
CUST002731,42.0,35-44,Perempuan,29,Credit Card,0,,94855.44,104,672749.13,False
CUST002732,50.0,45-54,Laki-laki,24,PayPal,1,3.0,199314.35,77,657080.29,True
CUST002733,53.0,45-54,Perempuan,47,Credit Card,1,10.0,272772.56,315,1120069.17,True
CUST002734,48.0,45-54,Laki-laki,55,Debit Card,4,4.0,309670.15,11,889080.18,False
CUST002735,31.0,25-34,Laki-laki,15,Debit Card,5,9.0,232168.37,51,803322.77,True
CUST002736,18.0,15-24,Perempuan,19,Credit Card,2,2.0,267044.17,7,634672.17,True
CUST002737,63.0,55-64,Perempuan,8,PayPal,2,4.0,176232.3,37,606872.62,False
CUST002738,33.0,25-34,Perempuan,34,Debit Card,6,7.0,209591.76,261,791023.58,True
CUST002739,,,Laki-laki,2,Debit Card,2,2.0,268560.51,62,508142.09,True
CUST002740,69.0,65-74,Perempuan,27,PayPal,3,8.0,268055.06,200,867345.98,False
CUST002741,20.0,15-24,Laki-laki,10,Credit Card,2,10.0,191564.18,330,874422.23,True
CUST002742,,,Perempuan,35,Debit Card,5,4.0,221722.48,90,683195.02,True
CUST002743,58.0,55-64,Perempuan,23,Credit Card,0,9.0,317757.29,79,980734.45,False
CUST002744,23.0,15-24,Perempuan,49,Credit Card,0,1.0,243962.12,55,745701.89,True
CUST002745,42.0,35-44,Perempuan,8,Credit Card,0,7.0,246657.83,221,792876.88,False
CUST002746,30.0,25-34,Perempuan,28,Credit Card,1,1.0,282544.52,92,656911.81,True
CUST002747,51.0,45-54,Perempuan,23,Debit Card,3,10.0,113388.47,74,861954.55,False
CUST002748,25.0,25-34,Laki-laki,4,PayPal,1,9.0,216331.05,56,837693.13,False
CUST002749,38.0,35-44,Perempuan,14,Debit Card,3,10.0,326686.84,232,938950.88,False
CUST002750,51.0,45-54,Laki-laki,53,PayPal,1,10.0,175558.37,179,1065480.96,False
CUST002751,,,Perempuan,42,Credit Card,3,1.0,158710.16,61,614959.76,True
CUST002752,42.0,35-44,Perempuan,29,PayPal,1,3.0,236211.94,360,662808.68,True
CUST002753,,,Perempuan,1,Credit Card,4,7.0,140177.13,117,610916.19,False
CUST002754,,,Laki-laki,4,Debit Card,1,1.0,224755.16,78,499212.54,True
CUST002755,62.0,55-64,Laki-laki,32,Debit Card,6,5.0,123497.4,236,649498.59,True
CUST002756,29.0,25-34,Perempuan,33,PayPal,6,6.0,230820.51,33,720766.53,True
CUST002757,49.0,45-54,Laki-laki,49,Credit Card,3,3.0,236548.9,55,749745.46,True
CUST002758,49.0,45-54,Perempuan,26,Credit Card,1,6.0,190047.84,243,751935.73,False
CUST002759,45.0,45-54,Perempuan,17,PayPal,1,,180949.8,274,639052.7,False
CUST002760,30.0,25-34,Laki-laki,39,Credit Card,2,6.0,146242.48,74,829269.02,False
CUST002761,48.0,45-54,Laki-laki,23,Credit Card,2,6.0,167808.2,21,739973.49,False
CUST002762,31.0,25-34,Laki-laki,32,Credit Card,0,4.0,210265.69,353,775186.26,True
CUST002763,37.0,35-44,Laki-laki,52,Debit Card,2,1.0,146747.93,201,675107.88,True
CUST002764,35.0,35-44,Perempuan,15,Debit Card,1,3.0,282039.08,154,660449.93,True
CUST002765,,,Laki-laki,13,Debit Card,5,10.0,263506.04,254,871726.52,True
CUST002766,23.0,15-24,Laki-laki,2,Credit Card,1,7.0,152307.84,207,694483.32,False
CUST002767,49.0,45-54,Perempuan,19,Debit Card,1,2.0,108839.45,149,566773.87,True
CUST002768,46.0,45-54,Laki-laki,24,Credit Card,2,4.0,84241.06,183,586654.76,False
CUST002769,,,Laki-laki,45,Credit Card,0,6.0,235032.56,302,953440.35,True
CUST002770,,,Laki-laki,24,PayPal,1,5.0,137649.9,297,695662.7,False
CUST002771,40.0,35-44,Laki-laki,11,Credit Card,3,6.0,87442.22,261,610242.26,False
CUST002772,36.0,35-44,Perempuan,59,Debit Card,0,,175052.93,44,921428.74,False
CUST002773,48.0,45-54,Perempuan,22,Debit Card,4,9.0,327360.77,144,928336.51,False
CUST002774,68.0,65-74,Laki-laki,15,Credit Card,1,2.0,258620.06,244,591203.78,True
CUST002775,22.0,15-24,Laki-laki,10,Debit Card,0,4.0,301077.56,5,695494.21,False
CUST002776,36.0,35-44,Perempuan,41,Credit Card,4,1.0,120801.68,62,549588.69,True
CUST002777,51.0,45-54,Laki-laki,27,PayPal,3,7.0,102774.1,346,763392.51,True
CUST002778,27.0,25-34,Laki-laki,9,Credit Card,1,1.0,87105.26,26,460461.65,True
CUST002779,42.0,35-44,Laki-laki,52,Credit Card,3,6.0,325675.95,317,983430.17,True
CUST002780,19.0,15-24,Laki-laki,28,PayPal,2,10.0,160058.02,325,979723.56,True
CUST002781,28.0,25-34,Laki-laki,1,Debit Card,3,10.0,200325.25,184,813768.67,False
CUST002782,67.0,65-74,Laki-laki,17,PayPal,1,9.0,183982.48,306,879982.14,True
CUST002783,48.0,45-54,Laki-laki,31,PayPal,1,2.0,268897.47,36,671569.75,True
CUST002784,,,Laki-laki,44,Credit Card,2,1.0,162585.25,30,674433.95,True
CUST002785,26.0,25-34,Laki-laki,10,Credit Card,1,10.0,219532.21,69,2313428.06,False
CUST002786,40.0,35-44,Perempuan,37,PayPal,6,3.0,335784.88,232,692124.57,True
CUST002787,36.0,35-44,Perempuan,29,Debit Card,3,6.0,196450.16,176,780409.2,False
CUST002788,26.0,25-34,Perempuan,18,PayPal,5,7.0,223575.78,278,722788.32,True
CUST002789,52.0,45-54,Laki-laki,47,Debit Card,1,8.0,211276.59,33,957483.92,False
CUST002790,38.0,35-44,Laki-laki,38,PayPal,1,4.0,287262.02,69,830616.88,False
CUST002791,,,Perempuan,39,PayPal,3,8.0,151633.91,352,908792.58,True
CUST002792,45.0,45-54,Laki-laki,49,Debit Card,0,7.0,127372.49,255,952597.94,False
CUST002793,,,Perempuan,6,PayPal,1,8.0,274794.35,50,821350.36,False
CUST002794,68.0,65-74,Laki-laki,40,Credit Card,0,5.0,189205.43,23,844600.89,False
CUST002795,24.0,15-24,Perempuan,12,PayPal,2,10.0,315230.06,254,938950.88,False
CUST002796,,,Perempuan,53,Credit Card,2,7.0,246994.8,164,985114.99,False
CUST002797,33.0,25-34,Perempuan,14,Debit Card,2,4.0,226945.42,273,648150.74,False
CUST002798,50.0,45-54,Laki-laki,44,Debit Card,1,1.0,102100.17,181,632818.86,True
CUST002799,21.0,15-24,Perempuan,55,Credit Card,1,3.0,268897.47,347,881835.44,True
CUST002800,21.0,15-24,Laki-laki,10,PayPal,1,10.0,257609.17,250,925303.83,False
CUST002801,56.0,55-64,Laki-laki,54,Credit Card,1,9.0,245983.9,237,1093617.48,False
CUST002802,57.0,55-64,Laki-laki,20,Credit Card,1,4.0,151970.88,232,673423.05,False
CUST002803,34.0,25-34,Laki-laki,15,Debit Card,0,,323485.68,122,796246.52,False
CUST002804,54.0,45-54,Laki-laki,31,Credit Card,2,3.0,165449.45,242,678309.04,True
CUST002805,56.0,55-64,Laki-laki,7,PayPal,3,6.0,122654.99,134,612937.97,False
CUST002806,69.0,65-74,Laki-laki,58,Credit Card,2,4.0,333763.09,71,916879.73,False
CUST002807,46.0,45-54,Perempuan,41,Debit Card,6,5.0,272772.56,346,756147.78,True
CUST002808,69.0,65-74,Perempuan,10,PayPal,2,7.0,189036.94,310,749408.49,True
CUST002809,53.0,45-54,Perempuan,10,Debit Card,7,7.0,320789.97,279,713353.32,True
CUST002810,,,Laki-laki,48,Credit Card,0,9.0,107323.11,219,990843.38,False
CUST002811,56.0,55-64,Laki-laki,39,Credit Card,2,2.0,106312.22,185,637704.84,True
CUST002812,,,Laki-laki,28,Debit Card,2,4.0,256766.76,307,758001.08,True
CUST002813,54.0,45-54,Laki-laki,30,Debit Card,4,8.0,129225.79,314,805344.56,True
CUST002814,69.0,65-74,Perempuan,37,PayPal,2,4.0,316072.47,217,815285.0,False
CUST002815,52.0,45-54,Laki-laki,55,Debit Card,1,3.0,296697.02,281,881835.44,True
CUST002816,24.0,15-24,Perempuan,3,Debit Card,1,10.0,161742.84,281,811746.88,False
CUST002817,44.0,35-44,Laki-laki,50,Credit Card,6,6.0,308827.74,125,878128.84,True
CUST002818,45.0,45-54,Perempuan,43,Credit Card,3,3.0,95023.92,179,688923.41,True
CUST002819,39.0,35-44,Laki-laki,15,Debit Card,0,2.0,222901.85,327,598448.51,True
CUST002820,31.0,25-34,Perempuan,21,Debit Card,2,9.0,320621.48,35,956136.06,False
CUST002821,24.0,15-24,Laki-laki,52,Credit Card,5,3.0,300403.63,70,775691.7,True
CUST002822,54.0,45-54,Perempuan,37,PayPal,1,1.0,174210.52,360,621699.04,True
CUST002823,39.0,35-44,Laki-laki,56,PayPal,2,9.0,130405.16,178,1022181.05,False
CUST002824,22.0,15-24,Perempuan,12,PayPal,0,5.0,137481.41,49,668031.63,False
CUST002825,19.0,15-24,Perempuan,4,PayPal,3,7.0,214309.26,68,683531.98,False
CUST002826,44.0,35-44,Laki-laki,47,Credit Card,1,,235032.56,7,751767.24,True
CUST002827,38.0,35-44,Perempuan,9,Debit Card,2,1.0,92496.69,94,431482.72,True
CUST002828,55.0,55-64,Laki-laki,39,PayPal,2,6.0,188699.98,81,837861.61,False
CUST002829,32.0,25-34,Laki-laki,42,Credit Card,3,5.0,294169.79,250,841736.7,False
CUST002830,38.0,35-44,Laki-laki,28,Debit Card,3,10.0,196450.16,38,941141.15,False
CUST002831,27.0,25-34,Perempuan,23,PayPal,1,6.0,127035.52,350,758169.56,True
CUST002832,40.0,35-44,Perempuan,45,Debit Card,1,2.0,325507.47,45,771985.1,True
CUST002833,56.0,55-64,Laki-laki,40,PayPal,1,7.0,151465.43,359,885205.09,True
CUST002834,22.0,15-24,Laki-laki,44,Debit Card,0,1.0,286082.65,137,711331.53,True
CUST002835,18.0,15-24,Perempuan,22,PayPal,5,8.0,133269.36,311,747892.15,True
CUST002836,30.0,25-34,Perempuan,24,PayPal,2,7.0,191227.21,308,810904.47,True
CUST002837,38.0,35-44,Perempuan,51,Debit Card,2,7.0,208243.91,305,962875.35,True
CUST002838,43.0,35-44,Laki-laki,58,Debit Card,2,6.0,210771.14,229,950407.67,False
CUST002839,67.0,65-74,Laki-laki,26,Debit Card,2,10.0,214814.71,183,965739.54,False
CUST002840,62.0,55-64,Laki-laki,30,Credit Card,1,,141019.54,326,750587.87,True
CUST002841,38.0,35-44,Laki-laki,33,Credit Card,1,9.0,214646.23,204,958494.81,False
CUST002842,35.0,35-44,Laki-laki,16,Debit Card,1,3.0,206053.64,111,608220.47,True
CUST002843,54.0,45-54,Perempuan,22,Credit Card,0,9.0,136975.97,68,891270.44,False
CUST002844,62.0,55-64,Laki-laki,49,PayPal,4,5.0,333931.57,357,868356.87,True
CUST002845,49.0,45-54,Perempuan,57,Debit Card,3,8.0,302930.86,38,1050823.02,False
CUST002846,53.0,45-54,Perempuan,50,Credit Card,2,3.0,308490.77,198,821518.84,True
CUST002847,34.0,25-34,Laki-laki,43,Debit Card,5,7.0,257440.69,305,883857.23,True
CUST002848,52.0,45-54,Perempuan,18,PayPal,4,10.0,124676.77,92,831459.29,False
CUST002849,66.0,65-74,Laki-laki,7,PayPal,3,4.0,227787.83,264,601649.67,False
CUST002850,28.0,25-34,Perempuan,50,Credit Card,3,5.0,291811.04,243,892955.26,False
CUST002851,38.0,35-44,Laki-laki,26,PayPal,2,4.0,94013.03,116,640400.56,False
CUST002852,69.0,65-74,Laki-laki,8,Debit Card,1,,209591.76,95,839040.98,False
CUST002853,,,Perempuan,6,Credit Card,4,7.0,184319.45,213,681847.16,False
CUST002854,21.0,15-24,Laki-laki,30,Debit Card,3,6.0,137818.38,246,790855.1,False
CUST002855,51.0,45-54,Perempuan,39,Debit Card,2,,179770.43,173,819665.54,False
CUST002856,69.0,65-74,Laki-laki,23,Debit Card,5,10.0,332752.2,285,940467.22,True
CUST002857,65.0,65-74,Laki-laki,32,PayPal,3,,267044.17,79,846285.72,False
CUST002858,,,Laki-laki,22,Debit Card,1,,159889.54,280,718070.82,False
CUST002859,57.0,55-64,Perempuan,42,PayPal,1,10.0,237222.83,149,1057562.3,False
CUST002860,52.0,45-54,Perempuan,43,Debit Card,3,3.0,146579.45,279,691282.16,True
CUST002861,58.0,55-64,Laki-laki,57,PayPal,0,,238570.69,351,873411.34,True
CUST002862,,,Perempuan,45,PayPal,4,7.0,310681.04,226,925472.31,False
CUST002863,69.0,65-74,Laki-laki,9,PayPal,1,10.0,224923.64,323,865829.64,True
CUST002864,46.0,45-54,Perempuan,31,Debit Card,1,1.0,269571.4,118,674433.95,True
CUST002865,55.0,55-64,Perempuan,7,Debit Card,2,4.0,198808.91,73,613948.86,False
CUST002866,59.0,55-64,Laki-laki,9,PayPal,3,10.0,216668.01,6,849149.91,False
CUST002867,38.0,35-44,Laki-laki,13,Debit Card,2,8.0,259967.92,321,814105.63,True
CUST002868,59.0,55-64,Laki-laki,58,PayPal,2,4.0,289620.77,22,904412.05,False
CUST002869,30.0,25-34,Laki-laki,3,Debit Card,2,1.0,250869.88,179,485397.0,True
CUST002870,66.0,65-74,Laki-laki,35,PayPal,1,5.0,331235.86,196,882846.34,False
CUST002871,58.0,55-64,Perempuan,33,PayPal,1,1.0,291474.08,109,685890.73,True
CUST002872,34.0,25-34,Perempuan,21,Credit Card,3,9.0,280691.22,185,919575.44,False
CUST002873,26.0,25-34,Laki-laki,31,Debit Card,0,8.0,297876.4,55,950239.19,False
CUST002874,58.0,55-64,Laki-laki,52,Debit Card,2,7.0,155340.52,229,926820.17,False
CUST002875,18.0,15-24,Laki-laki,34,Credit Card,3,5.0,193417.48,19,772153.58,False
CUST002876,19.0,15-24,Perempuan,32,PayPal,4,4.0,226945.42,364,684205.91,True
CUST002877,65.0,65-74,Laki-laki,57,PayPal,5,,201167.66,216,939961.78,True
CUST002878,46.0,45-54,Laki-laki,35,Credit Card,0,3.0,298381.84,48,820002.5,True
CUST002879,50.0,45-54,Perempuan,15,Credit Card,2,,91148.83,160,775017.78,False
CUST002880,,,Perempuan,56,PayPal,2,5.0,137144.45,273,869873.21,False
CUST002881,67.0,65-74,Perempuan,32,Debit Card,1,5.0,307142.91,96,835165.9,False
CUST002882,57.0,55-64,Perempuan,6,Credit Card,0,1.0,99235.97,30,463831.29,True
CUST002883,38.0,35-44,Laki-laki,45,Credit Card,1,10.0,141524.99,121,1013419.98,False
CUST002884,45.0,45-54,Perempuan,21,Credit Card,3,8.0,173031.14,354,792708.4,True
CUST002885,28.0,25-34,Perempuan,33,Credit Card,1,7.0,273951.94,190,903401.16,False
CUST002886,51.0,45-54,Laki-laki,32,Credit Card,2,1.0,225766.05,152,614285.83,True
CUST002887,25.0,25-34,Laki-laki,52,Credit Card,0,4.0,325507.47,255,924461.42,False
CUST002888,39.0,35-44,Laki-laki,19,PayPal,2,4.0,141861.95,191,636356.99,False
CUST002889,25.0,25-34,Perempuan,33,PayPal,4,9.0,304615.68,142,969109.18,False
CUST002890,66.0,65-74,Laki-laki,28,Credit Card,1,10.0,155677.48,246,945353.21,False
CUST002891,32.0,25-34,Perempuan,31,PayPal,2,2.0,146242.48,34,613106.45,True
CUST002892,34.0,25-34,Perempuan,21,Debit Card,2,,210265.69,187,669211.0,False
CUST002893,40.0,35-44,Perempuan,54,Debit Card,1,10.0,102268.65,86,1065312.48,False
CUST002894,41.0,35-44,Laki-laki,34,Credit Card,4,3.0,181286.77,161,656574.84,True
CUST002895,62.0,55-64,Perempuan,15,Debit Card,1,,174210.52,364,916374.28,True
CUST002896,36.0,35-44,Laki-laki,14,Debit Card,1,5.0,124676.77,118,671738.23,False
CUST002897,22.0,15-24,Laki-laki,19,PayPal,1,7.0,301751.49,111,865492.68,False
CUST002898,49.0,45-54,Laki-laki,43,PayPal,3,5.0,181792.21,58,771142.69,False
CUST002899,61.0,55-64,Perempuan,15,PayPal,3,5.0,332415.23,18,710657.6,False
CUST002900,18.0,15-24,Perempuan,6,PayPal,3,4.0,311691.93,359,617150.02,True
CUST002901,40.0,35-44,Perempuan,52,Debit Card,4,9.0,133437.84,140,970794.01,False
CUST002902,54.0,45-54,Laki-laki,9,Credit Card,2,6.0,211950.51,194,678982.96,False
CUST002903,25.0,25-34,Perempuan,37,PayPal,3,10.0,236380.42,130,1008365.52,False
CUST002904,30.0,25-34,Perempuan,20,Debit Card,0,6.0,291137.11,212,840725.81,False
CUST002905,25.0,25-34,Perempuan,34,PayPal,2,6.0,307985.33,284,842410.63,False
CUST002906,40.0,35-44,Perempuan,38,Debit Card,1,6.0,241940.33,120,864144.82,False
CUST002907,60.0,55-64,Perempuan,26,PayPal,1,1.0,93170.62,42,554474.67,True
CUST002908,18.0,15-24,Laki-laki,18,Credit Card,0,6.0,205885.16,3,795404.11,False
CUST002909,62.0,55-64,Laki-laki,28,PayPal,1,4.0,307816.84,229,766256.71,False
CUST002910,68.0,65-74,Laki-laki,55,Credit Card,2,2.0,264685.42,229,773669.92,True
CUST002911,41.0,35-44,Laki-laki,51,PayPal,4,6.0,304110.24,343,877286.43,True
CUST002912,52.0,45-54,Perempuan,9,PayPal,5,1.0,254576.49,141,475625.04,True
CUST002913,41.0,35-44,Laki-laki,32,PayPal,1,1.0,95360.88,57,568964.14,True
CUST002914,34.0,25-34,Perempuan,59,Debit Card,2,5.0,328877.11,216,1001457.75,False
CUST002915,22.0,15-24,Laki-laki,53,Debit Card,2,6.0,316240.95,131,971973.38,False
CUST002916,37.0,35-44,Laki-laki,56,Credit Card,2,2.0,116252.67,114,726663.41,True
CUST002917,38.0,35-44,Laki-laki,59,Credit Card,0,10.0,112714.54,191,1127819.35,False
CUST002918,,,Perempuan,6,Debit Card,3,8.0,220543.1,243,781420.1,False
CUST002919,48.0,45-54,Perempuan,14,Credit Card,2,4.0,275636.76,294,682015.64,False
CUST002920,63.0,55-64,Laki-laki,28,Credit Card,1,4.0,180781.32,315,717228.41,True
CUST002921,,,Perempuan,58,Debit Card,4,10.0,118779.9,28,1030268.2,False
CUST002922,28.0,25-34,Laki-laki,24,Debit Card,0,5.0,213298.37,26,757832.6,False
CUST002923,69.0,65-74,Laki-laki,13,Debit Card,4,10.0,169493.02,84,821350.36,False
CUST002924,32.0,25-34,Laki-laki,43,Debit Card,4,4.0,173199.62,347,729359.12,True
CUST002925,36.0,35-44,Perempuan,12,PayPal,1,5.0,247163.28,321,734919.03,True
CUST002926,24.0,15-24,Laki-laki,51,Debit Card,1,10.0,307985.33,330,1142477.29,True
CUST002927,68.0,65-74,Laki-laki,19,Credit Card,1,3.0,225429.08,202,669716.45,True
CUST002928,45.0,45-54,Laki-laki,21,PayPal,4,8.0,257946.13,61,826741.79,False
CUST002929,68.0,65-74,Perempuan,27,PayPal,0,6.0,251038.37,185,872568.93,False
CUST002930,60.0,55-64,Laki-laki,58,Credit Card,2,8.0,223575.78,246,1049812.12,False
CUST002931,22.0,15-24,Perempuan,19,PayPal,2,5.0,162753.73,1,694820.28,False
CUST002932,22.0,15-24,Laki-laki,24,Credit Card,2,7.0,179770.43,243,818991.61,False
CUST002933,47.0,45-54,Perempuan,26,PayPal,4,,164101.59,32,904749.01,False
CUST002934,49.0,45-54,Laki-laki,45,PayPal,4,7.0,316072.47,235,954282.76,False
CUST002935,25.0,25-34,Laki-laki,28,Credit Card,4,6.0,293158.9,17,832807.15,False
CUST002936,27.0,25-34,Perempuan,46,Credit Card,2,10.0,230652.03,89,1092775.06,False
CUST002937,55.0,55-64,Perempuan,56,Credit Card,4,4.0,314724.61,52,872905.89,False
CUST002938,64.0,55-64,Laki-laki,18,Credit Card,3,6.0,308322.29,164,766762.15,False
CUST002939,49.0,45-54,Perempuan,44,Debit Card,2,9.0,318768.18,303,1063627.66,True
CUST002940,65.0,65-74,Laki-laki,36,Debit Card,4,4.0,140345.61,32,644275.65,False
CUST002941,45.0,45-54,Laki-laki,42,Credit Card,2,6.0,265527.83,198,908287.14,False
CUST002942,34.0,25-34,Laki-laki,29,Debit Card,2,6.0,238233.73,351,797088.93,True
CUST002943,48.0,45-54,Perempuan,17,Credit Card,1,3.0,269739.88,201,682858.05,True
CUST002944,25.0,25-34,Laki-laki,4,Credit Card,2,4.0,150791.5,107,594067.97,False
CUST002945,57.0,55-64,Perempuan,44,PayPal,0,3.0,259799.44,336,791192.06,True
CUST002946,42.0,35-44,Laki-laki,45,Credit Card,2,3.0,187857.57,345,743343.14,True
CUST002947,26.0,25-34,Perempuan,59,Credit Card,1,10.0,295012.2,296,1165727.82,False
CUST002948,,,Perempuan,29,Credit Card,1,4.0,285240.24,28,745364.92,False
CUST002949,32.0,25-34,Laki-laki,4,Credit Card,3,4.0,137649.9,337,532066.55,True
CUST002950,67.0,65-74,Perempuan,10,PayPal,3,6.0,130742.13,287,655732.43,False
CUST002951,20.0,15-24,Laki-laki,25,Credit Card,2,4.0,265696.31,119,736940.82,False
CUST002952,66.0,65-74,Laki-laki,31,PayPal,3,6.0,223407.3,343,799953.13,True
CUST002953,53.0,45-54,Laki-laki,3,Credit Card,2,2.0,225092.12,31,480511.02,True
CUST002954,21.0,15-24,Laki-laki,47,PayPal,2,4.0,274457.38,154,841905.18,False
CUST002955,31.0,25-34,Laki-laki,2,Debit Card,1,2.0,300235.15,260,536110.12,True
CUST002956,58.0,55-64,Perempuan,57,PayPal,2,8.0,144557.66,107,969783.11,False
CUST002957,,,Laki-laki,25,PayPal,0,,224586.67,251,937939.99,False
CUST002958,42.0,35-44,Perempuan,49,Credit Card,1,7.0,293664.34,363,1023697.39,True
CUST002959,67.0,65-74,Perempuan,6,PayPal,2,6.0,304784.16,107,741152.87,False
CUST002960,27.0,25-34,Laki-laki,26,PayPal,1,8.0,156856.86,117,869030.8,False
CUST002961,38.0,35-44,Perempuan,8,Credit Card,1,4.0,110524.27,245,566436.91,False
CUST002962,,,Laki-laki,35,Debit Card,3,10.0,143041.32,79,939456.33,False
CUST002963,29.0,25-34,Perempuan,27,Debit Card,3,2.0,323148.72,229,635514.58,True
CUST002964,44.0,35-44,Perempuan,25,Debit Card,3,4.0,201167.66,23,694651.8,False
CUST002965,57.0,55-64,Perempuan,18,PayPal,2,5.0,190047.84,197,730201.53,False
CUST002966,,,Laki-laki,54,Credit Card,4,9.0,87610.71,361,961359.01,True
CUST002967,30.0,25-34,Perempuan,1,Debit Card,2,5.0,97214.19,188,573176.19,False
CUST002968,49.0,45-54,Laki-laki,48,Debit Card,2,9.0,253228.63,217,1042230.43,False
CUST002969,48.0,45-54,Perempuan,39,Debit Card,1,9.0,233347.74,247,982419.27,False
CUST002970,33.0,25-34,Perempuan,3,Debit Card,1,8.0,229641.14,154,769457.87,False
CUST002971,49.0,45-54,Perempuan,55,Credit Card,1,5.0,112040.61,195,853530.45,False
CUST002972,49.0,45-54,Perempuan,4,Debit Card,1,2.0,173199.62,116,501234.32,True
CUST002973,51.0,45-54,Laki-laki,41,PayPal,1,5.0,289620.77,196,869030.8,False
CUST002974,28.0,25-34,Laki-laki,37,PayPal,3,1.0,128383.38,55,570480.48,True
CUST002975,27.0,25-34,Perempuan,51,Credit Card,2,8.0,307311.4,175,1030605.16,False
CUST002976,32.0,25-34,Perempuan,15,Debit Card,0,2.0,114904.81,144,591035.3,True
CUST002977,34.0,25-34,Laki-laki,8,Debit Card,2,7.0,127035.52,314,672243.68,True
CUST002978,57.0,55-64,Laki-laki,38,PayPal,1,2.0,205042.75,363,710489.12,True
CUST002979,35.0,35-44,Laki-laki,50,Credit Card,2,5.0,323148.72,217,917048.21,False
CUST002980,26.0,25-34,Laki-laki,19,PayPal,2,10.0,167471.23,257,905254.46,False
CUST002981,,,Perempuan,56,Credit Card,4,7.0,250532.92,127,967761.33,False
CUST002982,57.0,55-64,Perempuan,47,Credit Card,5,6.0,233010.78,173,845274.82,True
CUST002983,31.0,25-34,Laki-laki,26,Credit Card,1,5.0,121981.06,94,700717.16,False
CUST002984,42.0,35-44,Laki-laki,39,PayPal,0,6.0,146916.41,219,854709.82,False
CUST002985,67.0,65-74,Laki-laki,10,Credit Card,1,2.0,319273.63,52,613948.86,True
CUST002986,39.0,35-44,Laki-laki,38,PayPal,4,10.0,130910.61,19,936592.13,False
CUST002987,69.0,65-74,Laki-laki,14,PayPal,2,,259967.92,358,522126.11,True
CUST002988,47.0,45-54,Laki-laki,49,Debit Card,1,1.0,328034.7,237,792371.44,True
CUST002989,37.0,35-44,Perempuan,41,PayPal,1,8.0,114399.36,171,876107.05,False
CUST002990,38.0,35-44,Perempuan,19,PayPal,4,3.0,185161.86,275,566773.87,True
CUST002991,61.0,55-64,Perempuan,30,Debit Card,2,3.0,140851.06,295,629449.22,True
CUST002992,49.0,45-54,Laki-laki,5,Debit Card,1,9.0,140177.13,364,794224.74,True
CUST002993,68.0,65-74,Laki-laki,55,Debit Card,2,6.0,114230.88,160,901547.85,False
CUST002994,63.0,55-64,Laki-laki,31,Credit Card,2,4.0,248342.65,240,722114.39,False
CUST002995,66.0,65-74,Perempuan,7,Credit Card,5,4.0,272941.04,65,615802.17,True
CUST002996,38.0,35-44,Laki-laki,19,Debit Card,3,7.0,255250.42,217,798268.31,False
CUST002997,52.0,45-54,Laki-laki,31,Credit Card,4,6.0,317925.77,47,830953.84,False
CUST002998,49.0,45-54,Perempuan,52,Debit Card,1,2.0,121138.65,74,700211.71,True
CUST002999,47.0,45-54,Laki-laki,58,Credit Card,2,9.0,165112.48,164,1050486.05,False
CUST003000,56.0,55-64,Perempuan,39,PayPal,2,2.0,171346.32,198,679993.86,True
CUST003001,66.0,65-74,Perempuan,24,Credit Card,0,8.0,142872.84,328,870210.18,True
CUST003002,29.0,25-34,Laki-laki,34,Credit Card,1,4.0,120127.76,148,719587.16,False
CUST003003,58.0,55-64,Perempuan,57,PayPal,0,10.0,207233.01,86,1149048.09,False
CUST003004,64.0,55-64,Laki-laki,23,Debit Card,3,1.0,295180.68,9,559023.69,True
CUST003005,35.0,35-44,Perempuan,48,Credit Card,3,1.0,325507.47,253,700548.68,True
